DRG 	FINAL_RULE_POST_ACUTE	FINAL_RULE_SPECIAL_PAY	MDC	TYPE	DRG_DESC	RW	GMLOS	AMLOS	Year
793	No	No	15	MED	FULL TERM NEONATE W MAJOR PROBLEMS	3.4547	4.7	4.7	2012
794	No	No	15	MED	NEONATE W OTHER SIGNIFICANT PROBLEMS	1.2227	3.4	3.4	2012
795	No	No	15	MED	NORMAL NEWBORN	0.1656	3.1	3.1	2012
799	No	No	16	SURG	SPLENECTOMY W MCC	5.0201	9.8	13	2012
800	No	No	16	SURG	SPLENECTOMY W CC	2.5375	5.7	7.2	2012
801	No	No	16	SURG	SPLENECTOMY W/O CC/MCC	1.5138	3.1	3.9	2012
802	No	No	16	SURG	OTHER O.R. PROC OF THE BLOOD & BLOOD FORMING ORGANS W MCC	3.4676	8.4	11.5	2012
803	No	No	16	SURG	OTHER O.R. PROC OF THE BLOOD & BLOOD FORMING ORGANS W CC	1.7277	4.5	5.9	2012
804	No	No	16	SURG	OTHER O.R. PROC OF THE BLOOD & BLOOD FORMING ORGANS W/O CC/MCC	1.0293	2.2	2.9	2012
808	No	No	16	MED	MAJOR HEMATOL/IMMUN DIAG EXC SICKLE CELL CRISIS & COAGUL W MCC	2.0907	6	7.9	2012
809	No	No	16	MED	MAJOR HEMATOL/IMMUN DIAG EXC SICKLE CELL CRISIS & COAGUL W CC	1.2114	3.9	5	2012
810	No	No	16	MED	MAJOR HEMATOL/IMMUN DIAG EXC SICKLE CELL CRISIS & COAGUL W/O CC/MCC	0.8718	2.8	3.5	2012
811	No	No	16	MED	RED BLOOD CELL DISORDERS W MCC	1.2182	3.7	5	2012
812	No	No	16	MED	RED BLOOD CELL DISORDERS W/O MCC	0.792	2.7	3.5	2012
813	No	No	16	MED	COAGULATION DISORDERS	1.5098	3.6	5	2012
814	No	No	16	MED	RETICULOENDOTHELIAL & IMMUNITY DISORDERS W MCC	1.6769	5	6.7	2012
815	No	No	16	MED	RETICULOENDOTHELIAL & IMMUNITY DISORDERS W CC	0.9811	3.5	4.5	2012
816	No	No	16	MED	RETICULOENDOTHELIAL & IMMUNITY DISORDERS W/O CC/MCC	0.7187	2.6	3.2	2012
820	No	No	17	SURG	LYMPHOMA & LEUKEMIA W MAJOR O.R. PROCEDURE W MCC	6.0717	13.1	17.2	2012
821	No	No	17	SURG	LYMPHOMA & LEUKEMIA W MAJOR O.R. PROCEDURE W CC	2.3666	5	7.1	2012
822	No	No	17	SURG	LYMPHOMA & LEUKEMIA W MAJOR O.R. PROCEDURE W/O CC/MCC	1.2183	2.3	3	2012
823	No	No	17	SURG	LYMPHOMA & NON-ACUTE LEUKEMIA W OTHER O.R. PROC W MCC	4.4598	11.9	15.5	2012
824	No	No	17	SURG	LYMPHOMA & NON-ACUTE LEUKEMIA W OTHER O.R. PROC W CC	2.3193	6.4	8.4	2012
825	No	No	17	SURG	LYMPHOMA & NON-ACUTE LEUKEMIA W OTHER O.R. PROC W/O CC/MCC	1.2762	2.9	4.1	2012
826	No	No	17	SURG	MYELOPROLIF DISORD OR POORLY DIFF NEOPL W MAJ O.R. PROC W MCC	5.0537	11.1	14.2	2012
827	No	No	17	SURG	MYELOPROLIF DISORD OR POORLY DIFF NEOPL W MAJ O.R. PROC W CC	2.2658	5.5	7.2	2012
828	No	No	17	SURG	MYELOPROLIF DISORD OR POORLY DIFF NEOPL W MAJ O.R. PROC W/O CC/MCC	1.3082	2.7	3.4	2012
829	No	No	17	SURG	MYELOPROLIF DISORD OR POORLY DIFF NEOPL W OTHER O.R. PROC W CC/MCC	2.856	6.6	9.8	2012
830	No	No	17	SURG	MYELOPROLIF DISORD OR POORLY DIFF NEOPL W OTHER O.R. PROC W/O CC/MCC	1.1616	2.3	3.1	2012
834	No	No	17	MED	ACUTE LEUKEMIA W/O MAJOR O.R. PROCEDURE W MCC	5.3606	10.5	17	2012
835	No	No	17	MED	ACUTE LEUKEMIA W/O MAJOR O.R. PROCEDURE W CC	2.364	5.3	8.9	2012
836	No	No	17	MED	ACUTE LEUKEMIA W/O MAJOR O.R. PROCEDURE W/O CC/MCC	1.0967	2.9	4.3	2012
837	No	No	17	MED	CHEMO W ACUTE LEUKEMIA AS SDX OR W HIGH DOSE CHEMO AGENT W MCC	6.5055	17.5	22.9	2012
838	No	No	17	MED	CHEMO W ACUTE LEUKEMIA AS SDX W CC OR HIGH DOSE CHEMO AGENT	3.2689	8.1	12.1	2012
839	No	No	17	MED	CHEMO W ACUTE LEUKEMIA AS SDX W/O CC/MCC	1.2623	4.7	5.6	2012
840	Yes	No	17	MED	LYMPHOMA & NON-ACUTE LEUKEMIA W MCC	3.035	7.8	10.8	2012
841	Yes	No	17	MED	LYMPHOMA & NON-ACUTE LEUKEMIA W CC	1.6342	5	6.6	2012
842	Yes	No	17	MED	LYMPHOMA & NON-ACUTE LEUKEMIA W/O CC/MCC	1.0133	3.1	4.1	2012
843	No	No	17	MED	OTHER MYELOPROLIF DIS OR POORLY DIFF NEOPL DIAG W MCC	1.8899	5.8	7.8	2012
844	No	No	17	MED	OTHER MYELOPROLIF DIS OR POORLY DIFF NEOPL DIAG W CC	1.175	4.2	5.4	2012
845	No	No	17	MED	OTHER MYELOPROLIF DIS OR POORLY DIFF NEOPL DIAG W/O CC/MCC	0.7966	2.8	3.6	2012
846	No	No	17	MED	CHEMOTHERAPY W/O ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS W MCC	2.2853	5.6	8	2012
847	No	No	17	MED	CHEMOTHERAPY W/O ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS W CC	1.0146	2.8	3.4	2012
848	No	No	17	MED	CHEMOTHERAPY W/O ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS W/O CC/MCC	0.7643	2.3	2.9	2012
849	No	No	17	MED	RADIOTHERAPY	1.3127	4.3	5.8	2012
853	Yes	No	18	SURG	INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC	5.4668	11.6	15	2012
854	Yes	No	18	SURG	INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W CC	2.6551	7.8	9.4	2012
855	Yes	No	18	SURG	INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W/O CC/MCC	1.6008	3.8	5.5	2012
856	Yes	No	18	SURG	POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS W O.R. PROC W MCC	4.9588	10.9	14.5	2012
857	Yes	No	18	SURG	POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS W O.R. PROC W CC	2.0726	6	7.6	2012
858	Yes	No	18	SURG	POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS W O.R. PROC W/O CC/MCC	1.3212	4.1	5	2012
862	Yes	No	18	MED	POSTOPERATIVE & POST-TRAUMATIC INFECTIONS W MCC	1.9223	5.7	7.5	2012
863	Yes	No	18	MED	POSTOPERATIVE & POST-TRAUMATIC INFECTIONS W/O MCC	0.9943	3.9	4.8	2012
864	No	No	18	MED	FEVER	0.8337	3	3.7	2012
865	No	No	18	MED	VIRAL ILLNESS W MCC	1.5809	4.4	6.2	2012
866	No	No	18	MED	VIRAL ILLNESS W/O MCC	0.7446	2.8	3.5	2012
867	Yes	No	18	MED	OTHER INFECTIOUS & PARASITIC DISEASES DIAGNOSES W MCC	2.5523	6.9	9.3	2012
868	Yes	No	18	MED	OTHER INFECTIOUS & PARASITIC DISEASES DIAGNOSES W CC	1.0816	4	5	2012
869	Yes	No	18	MED	OTHER INFECTIOUS & PARASITIC DISEASES DIAGNOSES W/O CC/MCC	0.6724	2.8	3.4	2012
870	Yes	No	18	MED	SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS	5.8339	12.7	14.9	2012
871	Yes	No	18	MED	SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC	1.909	5.3	7	2012
872	Yes	No	18	MED	SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC	1.1339	4.3	5.2	2012
876	No	No	19	SURG	O.R. PROCEDURE W PRINCIPAL DIAGNOSES OF MENTAL ILLNESS	2.8319	7.6	12.3	2012
880	No	No	19	MED	ACUTE ADJUSTMENT REACTION & PSYCHOSOCIAL DYSFUNCTION	0.6337	2.3	3	2012
881	No	No	19	MED	DEPRESSIVE NEUROSES	0.6156	3.2	4.2	2012
882	No	No	19	MED	NEUROSES EXCEPT DEPRESSIVE	0.6566	3.3	4.6	2012
883	No	No	19	MED	DISORDERS OF PERSONALITY & IMPULSE CONTROL	1.1864	4.8	7.9	2012
884	Yes	No	19	MED	ORGANIC DISTURBANCES & MENTAL RETARDATION	0.9529	4	5.3	2012
885	No	No	19	MED	PSYCHOSES	0.9209	5.4	7.3	2012
886	No	No	19	MED	BEHAVIORAL & DEVELOPMENTAL DISORDERS	0.7466	3.9	5.7	2012
887	No	No	19	MED	OTHER MENTAL DISORDER DIAGNOSES	0.8189	2.9	4.5	2012
894	No	No	20	MED	ALCOHOL/DRUG ABUSE OR DEPENDENCE, LEFT AMA	0.4304	2.1	3	2012
895	No	No	20	MED	ALCOHOL/DRUG ABUSE OR DEPENDENCE W REHABILITATION THERAPY	1.0952	9.2	11.9	2012
896	Yes	No	20	MED	ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W MCC	1.4555	4.7	6.4	2012
897	Yes	No	20	MED	ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC	0.6687	3.2	4	2012
901	No	No	21	SURG	WOUND DEBRIDEMENTS FOR INJURIES W MCC	4.103	9.2	14.4	2012
902	No	No	21	SURG	WOUND DEBRIDEMENTS FOR INJURIES W CC	1.7938	5.4	7.5	2012
903	No	No	21	SURG	WOUND DEBRIDEMENTS FOR INJURIES W/O CC/MCC	1.0562	3.1	4.1	2012
904	No	No	21	SURG	SKIN GRAFTS FOR INJURIES W CC/MCC	3.1057	7	10.7	2012
905	No	No	21	SURG	SKIN GRAFTS FOR INJURIES W/O CC/MCC	1.1702	3.4	4.5	2012
906	No	No	21	SURG	HAND PROCEDURES FOR INJURIES	1.0566	2.3	3.3	2012
907	Yes	No	21	SURG	OTHER O.R. PROCEDURES FOR INJURIES W MCC	3.9661	7.8	11.3	2012
908	Yes	No	21	SURG	OTHER O.R. PROCEDURES FOR INJURIES W CC	1.9298	4.6	6	2012
909	Yes	No	21	SURG	OTHER O.R. PROCEDURES FOR INJURIES W/O CC/MCC	1.1612	2.5	3.3	2012
913	No	No	21	MED	TRAUMATIC INJURY W MCC	1.2458	3.9	5.2	2012
914	No	No	21	MED	TRAUMATIC INJURY W/O MCC	0.7097	2.5	3.2	2012
915	No	No	21	MED	ALLERGIC REACTIONS W MCC	1.46	3.5	5	2012
916	No	No	21	MED	ALLERGIC REACTIONS W/O MCC	0.4836	1.7	2.1	2012
917	Yes	No	21	MED	POISONING & TOXIC EFFECTS OF DRUGS W MCC	1.4977	3.6	5.1	2012
918	Yes	No	21	MED	POISONING & TOXIC EFFECTS OF DRUGS W/O MCC	0.6228	2.1	2.7	2012
919	No	No	21	MED	COMPLICATIONS OF TREATMENT W MCC	1.6282	4.4	6.1	2012
920	No	No	21	MED	COMPLICATIONS OF TREATMENT W CC	0.9629	3.1	4.1	2012
921	No	No	21	MED	COMPLICATIONS OF TREATMENT W/O CC/MCC	0.6332	2.2	2.8	2012
922	No	No	21	MED	OTHER INJURY, POISONING & TOXIC EFFECT DIAG W MCC	1.4748	3.9	5.7	2012
923	No	No	21	MED	OTHER INJURY, POISONING & TOXIC EFFECT DIAG W/O MCC	0.6741	2.3	3	2012
927	No	No	22	SURG	EXTENSIVE BURNS OR FULL THICKNESS BURNS W MV 96+ HRS W SKIN GRAFT	12.1033	20	27.3	2012
928	No	No	22	SURG	FULL THICKNESS BURN W SKIN GRAFT OR INHAL INJ W CC/MCC	4.8909	10.9	15.3	2012
929	No	No	22	SURG	FULL THICKNESS BURN W SKIN GRAFT OR INHAL INJ W/O CC/MCC	2.1779	4.9	7.2	2012
933	No	No	22	MED	EXTENSIVE BURNS OR FULL THICKNESS BURNS W MV 96+ HRS W/O SKIN GRAFT	2.285	2.6	5.4	2012
934	No	No	22	MED	FULL THICKNESS BURN W/O SKIN GRFT OR INHAL INJ	1.3998	4	5.7	2012
935	No	No	22	MED	NON-EXTENSIVE BURNS	1.2572	3.2	4.8	2012
939	No	No	23	SURG	O.R. PROC W DIAGNOSES OF OTHER CONTACT W HEALTH SERVICES W MCC	3.0656	6.9	10.3	2012
940	No	No	23	SURG	O.R. PROC W DIAGNOSES OF OTHER CONTACT W HEALTH SERVICES W CC	1.7678	3.5	5.2	2012
941	No	No	23	SURG	O.R. PROC W DIAGNOSES OF OTHER CONTACT W HEALTH SERVICES W/O CC/MCC	1.1492	2	2.6	2012
945	Yes	No	23	MED	REHABILITATION W CC/MCC	1.3312	8.3	10	2012
946	Yes	No	23	MED	REHABILITATION W/O CC/MCC	1.2889	6.8	7.6	2012
947	Yes	No	23	MED	SIGNS & SYMPTOMS W MCC	1.1309	3.7	4.9	2012
948	Yes	No	23	MED	SIGNS & SYMPTOMS W/O MCC	0.6923	2.7	3.4	2012
949	No	No	23	MED	AFTERCARE W CC/MCC	0.9505	2.8	4.5	2012
950	No	No	23	MED	AFTERCARE W/O CC/MCC	0.5175	2.3	3.3	2012
951	No	No	23	MED	OTHER FACTORS INFLUENCING HEALTH STATUS	0.7245	2.1	4.7	2012
955	No	No	24	SURG	CRANIOTOMY FOR MULTIPLE SIGNIFICANT TRAUMA	5.4529	8.2	11.7	2012
956	Yes	No	24	SURG	LIMB REATTACHMENT, HIP & FEMUR PROC FOR MULTIPLE SIGNIFICANT TRAUMA	3.6322	6.9	8.5	2012
957	No	No	24	SURG	OTHER O.R. PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA W MCC	6.6017	10	14.5	2012
958	No	No	24	SURG	OTHER O.R. PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA W CC	3.7491	7.5	9.2	2012
959	No	No	24	SURG	OTHER O.R. PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA W/O CC/MCC	2.4711	4.5	5.7	2012
963	No	No	24	MED	OTHER MULTIPLE SIGNIFICANT TRAUMA W MCC	2.8294	5.9	8.5	2012
964	No	No	24	MED	OTHER MULTIPLE SIGNIFICANT TRAUMA W CC	1.5165	4.4	5.5	2012
965	No	No	24	MED	OTHER MULTIPLE SIGNIFICANT TRAUMA W/O CC/MCC	1.0114	3	3.7	2012
969	No	No	25	SURG	HIV W EXTENSIVE O.R. PROCEDURE W MCC	5.6158	12.8	17.2	2012
970	No	No	25	SURG	HIV W EXTENSIVE O.R. PROCEDURE W/O MCC	2.3655	5.8	8.3	2012
974	No	No	25	MED	HIV W MAJOR RELATED CONDITION W MCC	2.7063	6.9	9.8	2012
975	No	No	25	MED	HIV W MAJOR RELATED CONDITION W CC	1.3455	4.9	6.4	2012
976	No	No	25	MED	HIV W MAJOR RELATED CONDITION W/O CC/MCC	0.8649	3.4	4.3	2012
977	No	No	25	MED	HIV W OR W/O OTHER RELATED CONDITION	1.0783	3.6	4.9	2012
981	Yes	No		SURG	EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W MCC	5.0673	10.8	13.9	2012
982	Yes	No		SURG	EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W CC	2.9352	6.3	8.1	2012
983	Yes	No		SURG	EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W/O CC/MCC	1.7404	3	4.1	2012
984	No	No		SURG	PROSTATIC O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W MCC	3.5294	10.8	13.9	2012
985	No	No		SURG	PROSTATIC O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W CC	2.124	6.4	8.7	2012
986	No	No		SURG	PROSTATIC O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W/O CC/MCC	1.098	2.6	3.8	2012
987	Yes	No		SURG	NON-EXTENSIVE O.R. PROC UNRELATED TO PRINCIPAL DIAGNOSIS W MCC	3.4039	8.9	11.7	2012
988	Yes	No		SURG	NON-EXTENSIVE O.R. PROC UNRELATED TO PRINCIPAL DIAGNOSIS W CC	1.8567	5.3	7	2012
989	Yes	No		SURG	NON-EXTENSIVE O.R. PROC UNRELATED TO PRINCIPAL DIAGNOSIS W/O CC/MCC	1.0583	2.4	3.3	2012
998	No	No		**	PRINCIPAL DIAGNOSIS INVALID AS DISCHARGE DIAGNOSIS	0	0	0	2012
999	No	No		**	UNGROUPABLE	0	0	0	2012
